timestamp_utc,token_id,side,price,size,t_submit_ms,t_ack_ms,maker_delay_ms,success,order_id,status,error_msg,batch_num,order_num
2026-02-01T04:43:36.652285+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921016662.551,1769921016690.5466,27.99560546875,True,0x734580912dabe717d7ca4608793766c294f2f1f19226f70e641d11629ae8af5d,live,,17,4
2026-02-01T04:43:37.191376+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921017201.83,1769921017230.947,29.116943359375,True,0x600676b84e94edd83f85d7b36f10a3371079aabe289efabc47b106826f5adf50,live,,17,5
2026-02-01T04:43:38.878569+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921018888.7654,1769921018915.8079,27.04248046875,True,0x773024b1d5c40735f0fd3972d8efe51bf292b5f1597d9e9fdc1888b98e597ce5,live,,18,1
2026-02-01T04:43:39.416717+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921019426.9631,1769921019453.9238,26.960693359375,True,0x28a44246079a8b7840f2b3bae7932dfa250a0b8699678fecc2e77e6b6bb1c397,live,,18,2
2026-02-01T04:43:39.954743+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921019965.0115,1769921019991.763,26.75146484375,True,0x0f7736c1370c5001d5f2cbd126d792243f2b3212587f2b8458dc982b9bcd5c40,live,,18,3
2026-02-01T04:43:40.492686+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921020502.9182,1769921020531.7065,28.788330078125,True,0x497cad1b826cc9bf378e4eece4aababa0638dc99625bd7d7c28db9c7d14a8d54,live,,18,4
2026-02-01T04:43:41.032552+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921021042.77,1769921021072.9902,30.22021484375,True,0x07ff6739a5daae3eb08b5a642efd4463839039a878ba082da4aff8d6853d74b8,live,,18,5
2026-02-01T04:43:42.721474+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921022731.7334,1769921022763.7605,32.027099609375,True,0x38fd14cdb08987054033aa8592ff45ca432e6be4accca443958d544389d8d2e3,live,,19,1
2026-02-01T04:43:43.264587+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921023274.7483,1769921023312.4001,37.65185546875,True,0xf346ddafd96b3610bcef55c6fc578391aaa0b18a9060b4bd98623f8e26a84fa8,live,,19,2
2026-02-01T04:43:43.813229+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921023823.5193,1769921023852.3208,28.801513671875,True,0x17a9aa1c751f7aa5a58f59e885ba3da2bec934e84222146ce73413009583293c,live,,19,3
2026-02-01T04:43:44.353146+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921024363.5176,1769921024390.0767,26.55908203125,True,0xbbe7a032f0340297d64a54c7f62a15909141da1c07ed31ae4bc38926f08617ee,live,,19,4
2026-02-01T04:43:44.891082+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921024902.2856,1769921024933.703,31.417236328125,True,0x26ecafb42c6427c3d40f4bc7f978eb966dbdb979f0d91ebb57e03d91fd000715,live,,19,5
2026-02-01T04:43:46.582518+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921026593.005,1769921026620.9817,27.976806640625,True,0x4e91496c16da2f6dd157d53a38898371a6d2eb8a6c8faf219140b4a151c83574,live,,20,1
2026-02-01T04:43:47.121814+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921027132.0945,1769921027160.9712,28.876708984375,True,0xb10400a5e7436a470034e5eabd15316ce9afaa9b5ba37b56de51fde740419bab,live,,20,2
2026-02-01T04:43:47.661800+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921027672.1345,1769921027701.174,29.03955078125,True,0x7769200d2eea87c844c30ba7ff62575789021d6c3fad1c20bb650f0695ba21c6,live,,20,3
2026-02-01T04:43:48.202012+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921028212.2366,1769921028239.4473,27.210693359375,True,0x0f5cd4689a56502b51b74e3c08baf0a108b31d28c68b0a1bbfc45c3ee9bf6f74,live,,20,4
2026-02-01T04:43:48.740298+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769921028750.4863,1769921028783.1199,32.633544921875,True,0x42fa0cb8ea26c358e12c7c06064497b63e7ecd7dad493831996012de7b89e99b,live,,20,5
